1	65536	202370
514	65536	202407
1	262144	202736
1	257	202883
514	0	203111
256	65536	203131
512	65536	203142
257	65536	203146
2	65536	203147
768	65536	203150
3	65536	203150
513	65536	203158
258	65536	203158
259	65536	203160
515	65536	203171
770	65536	203176
771	65536	203179
256	262144	203182
512	262144	203193
2	262144	203198
768	262144	203201
3	262144	203201
513	262144	203209
258	262144	203209
259	262144	203211
515	262144	203222
770	262144	203227
771	262144	203230
256	524288	203314
512	524288	203325
2	524288	203330
768	524288	203333
3	524288	203333
513	524288	203341
258	524288	203341
259	524288	203343
515	524288	203354
770	524288	203359
771	524288	203362
257	262144	203512
257	1	203659
769	262144	203986
769	256	204123
769	262144	204478
769	256	204615
514	262144	204753
514	0	204890
769	262144	204970
769	256	205107
514	262144	205245
514	0	205382
769	262144	205462
1	262144	205473
1	524288	205597
769	256	205599
514	262144	205737
769	65536	205807
514	0	205874
514	262144	206229
257	262144	206280
514	0	206366
257	524288	206404
769	256	206475
1	65536	206527
514	65536	206574
1	262144	206893
1	257	207040
514	0	207265
257	65536	207300
257	262144	207666
257	1	207813
769	262144	208144
769	256	208281
769	262144	208636
769	256	208773
514	262144	208893
514	0	209030
769	262144	209128
769	256	209265
514	262144	209385
514	0	209522
769	262144	209620
1	262144	209630
1	524288	209754
769	256	209757
514	262144	209877
769	65536	209965
514	0	210014
514	262144	210369
257	262144	210434
514	0	210506
257	524288	210558
769	256	210641
1	65536	210693
514	65536	210714
1	262144	211059
1	257	211206
514	0	211432
257	65536	211467
257	262144	211833
257	1	211980
769	262144	212319
769	256	212456
769	262144	212811
769	256	212948
514	262144	213079
514	0	213216
769	262144	213303
769	256	213440
514	262144	213571
514	0	213708
769	262144	213795
1	262144	213796
1	524288	213920
769	256	213932
514	262144	214063
769	65536	214140
514	0	214200
514	262144	214555
257	262144	214601
514	0	214692
257	524288	214725
769	256	214824
1	65536	214877
514	65536	214900
1	262144	215243
1	257	215390
514	0	215623
257	65536	215658
257	262144	216024
257	1	216171
769	262144	216511
769	256	216648
769	262144	217003
769	256	217140
514	262144	217279
514	0	217416
769	262144	217495
769	256	217632
514	262144	217771
514	0	217908
1	262144	217980
769	262144	217987
1	524288	218104
769	256	218124
514	262144	218263
769	65536	218332
514	0	218400
514	262144	218755
257	262144	218792
514	0	218892
257	524288	218916
769	256	219024
1	65536	219078
514	65536	219100
1	262144	219444
1	257	219591
256	65536	219746
512	65536	219757
2	65536	219762
768	65536	219765
3	65536	219765
513	65536	219773
258	65536	219773
259	65536	219775
515	65536	219786
770	65536	219791
771	65536	219794
256	262144	219797
514	0	219802
512	262144	219808
2	262144	219813
768	262144	219816
3	262144	219816
513	262144	219824
258	262144	219824
259	262144	219826
257	65536	219836
515	262144	219837
770	262144	219842
771	262144	219845
256	524288	219929
512	524288	219940
2	524288	219945
768	524288	219948
3	524288	219948
513	524288	219956
258	524288	219956
259	524288	219958
515	524288	219969
770	524288	219974
771	524288	219977
257	262144	220202
257	1	220349
769	262144	220720
769	256	220857
769	262144	221212
769	256	221349
514	262144	221439
514	0	221576
769	262144	221704
769	256	221841
514	262144	221931
514	0	222068
1	262144	222181
769	262144	222196
1	524288	222305
769	256	222333
514	262144	222423
769	65536	222541
514	0	222560
514	262144	222915
257	262144	222970
514	0	223052
257	524288	223094
769	256	223238
514	65536	223260
1	65536	223291
1	262144	223657
1	257	223804
514	0	223991
257	65536	224025
257	262144	224391
257	1	224538
769	262144	224941
769	256	225078
769	262144	225433
769	256	225570
769	262144	225925
769	256	226062
1	262144	226394
769	262144	226417
1	524288	226518
769	256	226554
769	65536	226762
257	262144	227159
257	524288	227283
514	262144	227395
769	256	227419
1	65536	227473
514	524288	227519
514	65536	227727
1	262144	227839
1	257	227986
514	524288	228458
257	65536	228486
257	262144	228852
257	1	228999
769	262144	229087
769	256	229224
769	262144	229579
769	256	229716
769	262144	230071
769	256	230208
769	262144	230563
1	262144	230576
1	524288	230700
769	256	230700
769	65536	230908
769	256	231576
514	65536	231609
257	262144	231620
1	65536	231628
257	524288	231744
1	262144	231994
1	257	232141
514	524288	232303
257	65536	232333
257	262144	232699
257	1	232846
1	262144	234731
1	524288	234855
769	262144	235129
769	524288	235253
514	65536	235455
769	65536	235461
257	262144	235467
257	524288	235591
514	524288	236157
769	524288	236164
257	65536	236186
1	65536	236210
256	65536	236361
512	65536	236372
2	65536	236377
768	65536	236380
3	65536	236380
513	65536	236388
258	65536	236388
259	65536	236390
515	65536	236401
770	65536	236406
771	65536	236409
256	262144	236412
512	262144	236423
2	262144	236428
768	262144	236431
3	262144	236431
513	262144	236439
258	262144	236439
259	262144	236441
515	262144	236452
770	262144	236457
771	262144	236460
256	524288	236544
257	262144	236552
512	524288	236555
2	524288	236560
768	524288	236563
3	524288	236563
513	524288	236571
258	524288	236571
259	524288	236573
1	262144	236576
515	524288	236584
770	524288	236589
771	524288	236592
257	1	236699
1	257	236723
514	65536	239308
1	262144	239313
257	262144	239320
769	65536	239321
1	524288	239437
257	524288	239444
514	524288	239999
769	524288	240008
257	65536	240028
1	65536	240055
257	262144	240394
1	262144	240421
257	1	240541
1	257	240568
514	65536	243150
1	262144	243158
257	262144	243162
769	65536	243164
1	524288	243282
257	524288	243286
514	524288	243801
257	65536	243830
769	524288	243843
1	65536	243890
514	65536	243979
514	262144	244030
514	524288	244162
257	262144	244196
1	262144	244256
257	1	244343
1	257	244403
1	262144	246993
769	65536	247000
1	524288	247117
769	524288	247668
1	65536	247715
1	262144	248081
1	257	248228
257	262144	248449
257	524288	248573
256	65536	250403
1	65536	250409
512	65536	250413
2	65536	250419
257	65536	250421
768	65536	250424
3	65536	250424
513	65536	250430
258	65536	250430
259	65536	250432
769	65536	250433
514	65536	250437
1	262144	250778
256	262144	250791
512	262144	250801
2	262144	250807
768	262144	250812
3	262144	250812
259	262144	250820
769	262144	250821
1	257	250915
256	524288	250923
512	524288	250933
2	524288	250939
513	262144	250941
258	262144	250941
768	524288	250944
3	524288	250944
259	524288	250952
769	524288	250953
513	524288	251073
258	524288	251073
1	262144	251532
769	65536	251539
1	524288	251656
769	524288	252151
1	65536	252197
1	262144	252563
1	257	252710
515	65536	253016
770	65536	253021
771	65536	253024
515	262144	253067
770	262144	253072
771	262144	253075
515	524288	253199
770	524288	253204
771	524288	253207
257	262144	256302
514	262144	256394
257	524288	256434
514	524288	256526
1	262144	256887
1	524288	257011
