234616	512	10	22	26	2	66305	256	257
235334	257	10	22	26	9	4260354	0	1
235340	513	10	22	26	3	4260354	0	1
235346	514	10	22	26	7	4260354	0	1
236064	514	20	42	46	9	8519937	0	1
236070	258	20	42	46	1	8519937	0	1
236071	769	20	42	46	9	12648449	256	257
236077	768	20	42	46	5	12648449	256	257
236083	512	20	42	46	1	12648449	256	257
236089	256	20	42	46	1	12648449	256	257
236076	257	20	42	171	5	8519937	0	1
239180	1	10	22	26	9	66305	256	257
239186	0	10	22	26	5	66305	256	257
239187	257	10	22	26	9	4260354	0	1
239192	256	10	22	26	2	66305	256	257
239193	513	10	22	26	3	4260354	0	1
239198	512	10	22	26	2	66305	256	257
239199	514	10	22	26	7	4260354	0	1
239906	514	20	42	46	9	8519937	0	1
239912	258	20	42	46	1	8519937	0	1
239915	769	20	42	46	9	12648449	256	257
239921	768	20	42	46	5	12648449	256	257
239927	512	20	42	46	1	12648449	256	257
239933	256	20	42	46	1	12648449	256	257
239918	257	20	42	171	5	8519937	0	1
243025	1	10	22	26	9	66305	256	257
243029	257	10	22	26	9	4260354	0	1
243031	0	10	22	26	5	66305	256	257
243035	513	10	22	26	3	4260354	0	1
243037	256	10	22	26	2	66305	256	257
243041	514	10	22	26	7	4260354	0	1
243043	512	10	22	26	2	66305	256	257
243708	514	20	42	46	9	8519937	0	1
243714	258	20	42	46	1	8519937	0	1
243750	769	20	42	46	9	12648449	256	257
243756	768	20	42	46	5	12648449	256	257
243762	512	20	42	46	1	12648449	256	257
243768	256	20	42	46	1	12648449	256	257
243720	257	20	42	171	5	8519937	0	1
246860	1	10	22	26	9	66305	256	257
246866	0	10	22	26	5	66305	256	257
246872	256	10	22	26	2	66305	256	257
246878	512	10	22	26	2	66305	256	257
247575	769	20	42	46	9	12648449	256	257
247581	768	20	42	46	5	12648449	256	257
247587	512	20	42	46	1	12648449	256	257
247593	256	20	42	46	1	12648449	256	257
251399	1	10	22	26	9	66305	256	257
251405	0	10	22	26	5	66305	256	257
251411	256	10	22	26	2	66305	256	257
251417	512	10	22	26	2	66305	256	257
252058	769	20	42	46	9	12648449	256	257
252064	768	20	42	46	5	12648449	256	257
252070	512	20	42	46	1	12648449	256	257
252076	256	20	42	46	1	12648449	256	257
